"","Geneid","Length"
"24156","ENSMUSG00000108659",4853
"24157","ENSMUSG00000030451",16175
"24158","ENSMUSG00000108347",892
"24159","ENSMUSG00000030450",3961
"24160","ENSMUSG00000108773",965
"24161","ENSMUSG00000055026",11934
"24162","ENSMUSG00000108488",287
"24163","ENSMUSG00000108647",859
"24164","ENSMUSG00000108586",261
"24165","ENSMUSG00000108450",420
"24166","ENSMUSG00000108556",603
"24167","ENSMUSG00000108377",1400
"24168","ENSMUSG00000055048",1417
"24169","ENSMUSG00000055078",2974
"24170","ENSMUSG00000033676",6542
"24171","ENSMUSG00000099203",102
"24172","ENSMUSG00000109439",250
"24173","ENSMUSG00000108597",2237
"24174","ENSMUSG00000109086",2421
"24175","ENSMUSG00000109475",253
"24176","ENSMUSG00000109339",725
"24177","ENSMUSG00000077784",134
"24178","ENSMUSG00000077356",132
"24179","ENSMUSG00000109348",369
"24180","ENSMUSG00000108877",401
"24181","ENSMUSG00000025324",5587
"24182","ENSMUSG00000109393",735
"24183","ENSMUSG00000109434",2691
"24184","ENSMUSG00000086926",1146
"24185","ENSMUSG00000109261",427
"24186","ENSMUSG00000109252",626
"24187","ENSMUSG00000108909",599
"24188","ENSMUSG00000109221",903
"24189","ENSMUSG00000108838",363
"24190","ENSMUSG00000108902",623
"24191","ENSMUSG00000109308",386
"24192","ENSMUSG00000109332",1412
"24193","ENSMUSG00000109536",30942
"24194","ENSMUSG00000025326",20626
"24195","ENSMUSG00000109362",1347
"24196","ENSMUSG00000108943",1012
"24197","ENSMUSG00000108880",3115
"24198","ENSMUSG00000108886",584
"24199","ENSMUSG00000100826",26093
"24200","ENSMUSG00000109157",3193
"24201","ENSMUSG00000109122",3872
"24202","ENSMUSG00000077615",69
"24203","ENSMUSG00000064377",79
"24204","ENSMUSG00000077681",88
"24205","ENSMUSG00000094095",79
"24206","ENSMUSG00000094465",79
"24207","ENSMUSG00000094476",79
"24208","ENSMUSG00000094068",79
"24209","ENSMUSG00000096387",79
"24210","ENSMUSG00000094631",79
"24211","ENSMUSG00000094034",79
"24212","ENSMUSG00000096046",79
"24213","ENSMUSG00000095425",79
"24214","ENSMUSG00000094883",79
"24215","ENSMUSG00000094038",79
"24216","ENSMUSG00000094508",79
"24217","ENSMUSG00000095418",79
"24218","ENSMUSG00000095739",79
"24219","ENSMUSG00000095342",79
"24220","ENSMUSG00000096799",79
"24221","ENSMUSG00000093997",79
"24222","ENSMUSG00000096496",79
"24223","ENSMUSG00000093994",79
"24224","ENSMUSG00000095091",79
"24225","ENSMUSG00000096291",79
"24226","ENSMUSG00000093981",79
"24227","ENSMUSG00000096913",79
"24228","ENSMUSG00000095031",79
"24229","ENSMUSG00000095713",79
"24230","ENSMUSG00000093824",79
"24231","ENSMUSG00000095491",79
"24232","ENSMUSG00000095310",79
"24233","ENSMUSG00000094565",79
"24234","ENSMUSG00000095911",79
"24235","ENSMUSG00000094723",79
"24236","ENSMUSG00000095828",79
"24237","ENSMUSG00000094667",79
"24238","ENSMUSG00000096328",79
"24239","ENSMUSG00000093830",79
"24240","ENSMUSG00000096430",79
"24241","ENSMUSG00000096683",79
"24242","ENSMUSG00000094548",79
"24243","ENSMUSG00000094919",79
"24244","ENSMUSG00000094059",79
"24245","ENSMUSG00000094888",79
"24246","ENSMUSG00000095428",79
"24247","ENSMUSG00000096390",79
"24248","ENSMUSG00000094550",79
"24249","ENSMUSG00000096161",79
"24250","ENSMUSG00000094513",79
"24251","ENSMUSG00000095372",79
"24252","ENSMUSG00000094610",79
"24253","ENSMUSG00000094604",79
"24254","ENSMUSG00000096811",79
"24255","ENSMUSG00000096048",79
"24256","ENSMUSG00000077645",69
"24257","ENSMUSG00000096648",79
"24258","ENSMUSG00000094625",79
"24259","ENSMUSG00000095581",79
"24260","ENSMUSG00000094538",79
"24261","ENSMUSG00000094364",79
"24262","ENSMUSG00000095009",79
"24263","ENSMUSG00000096041",79
"24264","ENSMUSG00000095476",79
"24265","ENSMUSG00000093943",79
"24266","ENSMUSG00000094308",79
"24267","ENSMUSG00000096605",79
"24268","ENSMUSG00000093860",79
"24269","ENSMUSG00000075726",79
"24270","ENSMUSG00000094917",79
"24271","ENSMUSG00000094587",79
"24272","ENSMUSG00000096324",79
"24273","ENSMUSG00000094049",79
"24274","ENSMUSG00000095671",79
"24275","ENSMUSG00000095997",79
"24276","ENSMUSG00000095885",79
"24277","ENSMUSG00000095314",79
"24278","ENSMUSG00000093958",79
"24279","ENSMUSG00000094765",79
"24280","ENSMUSG00000096281",79
"24281","ENSMUSG00000094213",79
"24282","ENSMUSG00000096454",79
"24283","ENSMUSG00000093870",79
"24284","ENSMUSG00000093854",79
"24285","ENSMUSG00000094524",79
"24286","ENSMUSG00000094099",78
"24287","ENSMUSG00000094093",78
"24288","ENSMUSG00000096287",79
"24289","ENSMUSG00000094912",79
"24290","ENSMUSG00000094636",79
"24291","ENSMUSG00000094567",79
"24292","ENSMUSG00000094458",79
"24293","ENSMUSG00000095628",79
"24294","ENSMUSG00000096185",79
"24295","ENSMUSG00000096447",79
"24296","ENSMUSG00000096814",79
"24297","ENSMUSG00000096306",79
"24298","ENSMUSG00000096067",79
"24299","ENSMUSG00000094032",79
"24300","ENSMUSG00000096090",79
"24301","ENSMUSG00000096595",79
"24302","ENSMUSG00000095402",79
"24303","ENSMUSG00000095764",79
"24304","ENSMUSG00000075968",79
"24305","ENSMUSG00000095924",79
"24306","ENSMUSG00000094998",79
"24307","ENSMUSG00000095357",79
"24308","ENSMUSG00000095021",79
"24309","ENSMUSG00000095660",79
"24310","ENSMUSG00000094037",79
"24311","ENSMUSG00000094438",79
"24312","ENSMUSG00000096392",79
"24313","ENSMUSG00000096821",79
"24314","ENSMUSG00000095714",78
"24315","ENSMUSG00000095945",79
"24316","ENSMUSG00000094847",79
"24317","ENSMUSG00000094148",79
"24318","ENSMUSG00000096812",78
"24319","ENSMUSG00000094129",79
"24320","ENSMUSG00000095587",79
"24321","ENSMUSG00000095182",79
"24322","ENSMUSG00000094048",79
"24323","ENSMUSG00000094442",79
"24324","ENSMUSG00000096028",79
"24325","ENSMUSG00000096136",79
"24326","ENSMUSG00000094922",79
"24327","ENSMUSG00000096565",79
"24328","ENSMUSG00000096285",79
"24329","ENSMUSG00000094753",79
"24330","ENSMUSG00000094903",79
"24331","ENSMUSG00000094554",79
"24332","ENSMUSG00000095501",79
"24333","ENSMUSG00000095511",79
"24334","ENSMUSG00000094522",79
"24335","ENSMUSG00000096359",79
"24336","ENSMUSG00000094283",79
"24337","ENSMUSG00000095220",79
"24338","ENSMUSG00000094609",79
"24339","ENSMUSG00000109575",2989
"24340","ENSMUSG00000093929",94
"24341","ENSMUSG00000096019",94
"24342","ENSMUSG00000094890",94
"24343","ENSMUSG00000096431",94
"24344","ENSMUSG00000096159",94
"24345","ENSMUSG00000094581",94
"24346","ENSMUSG00000094236",94
"24347","ENSMUSG00000096248",94
"24348","ENSMUSG00000094069",94
"24349","ENSMUSG00000096148",94
"24350","ENSMUSG00000094407",94
"24351","ENSMUSG00000095734",94
"24352","ENSMUSG00000094960",94
"24353","ENSMUSG00000096231",92
"24354","ENSMUSG00000096110",94
"24355","ENSMUSG00000096502",94
"24356","ENSMUSG00000096082",94
"24357","ENSMUSG00000095060",94
"24358","ENSMUSG00000094150",94
"24359","ENSMUSG00000096677",94
"24360","ENSMUSG00000096057",94
"24361","ENSMUSG00000096305",94
"24362","ENSMUSG00000095389",94
"24363","ENSMUSG00000096095",94
"24364","ENSMUSG00000095155",94
"24365","ENSMUSG00000096660",94
"24366","ENSMUSG00000095542",94
"24367","ENSMUSG00000094994",94
"24368","ENSMUSG00000094923",94
"24369","ENSMUSG00000096070",94
"24370","ENSMUSG00000096017",94
"24371","ENSMUSG00000096865",94
"24372","ENSMUSG00000094837",94
"24373","ENSMUSG00000094109",94
"24374","ENSMUSG00000094218",94
"24375","ENSMUSG00000096302",94
"24376","ENSMUSG00000095100",94
"24377","ENSMUSG00000095045",94
"24378","ENSMUSG00000095479",94
"24379","ENSMUSG00000094060",94
"24380","ENSMUSG00000093869",94
"24381","ENSMUSG00000094831",94
"24382","ENSMUSG00000095639",94
"24383","ENSMUSG00000095618",94
"24384","ENSMUSG00000094997",94
"24385","ENSMUSG00000096845",94
"24386","ENSMUSG00000095349",93
"24387","ENSMUSG00000096868",94
"24388","ENSMUSG00000096604",94
"24389","ENSMUSG00000093802",94
"24390","ENSMUSG00000096462",94
"24391","ENSMUSG00000094287",94
"24392","ENSMUSG00000093974",94
"24393","ENSMUSG00000095641",94
"24394","ENSMUSG00000095374",94
"24395","ENSMUSG00000094987",94
"24396","ENSMUSG00000094389",94
"24397","ENSMUSG00000094573",94
"24398","ENSMUSG00000096759",94
"24399","ENSMUSG00000095458",94
"24400","ENSMUSG00000096313",94
"24401","ENSMUSG00000096190",94
"24402","ENSMUSG00000094039",94
"24403","ENSMUSG00000093971",94
"24404","ENSMUSG00000094599",94
"24405","ENSMUSG00000096475",94
"24406","ENSMUSG00000096634",94
"24407","ENSMUSG00000094642",94
"24408","ENSMUSG00000095691",94
"24409","ENSMUSG00000094274",94
"24410","ENSMUSG00000077772",89
"24411","ENSMUSG00000000948",5216
"24412","ENSMUSG00000077191",67
"24413","ENSMUSG00000089375",70
"24414","ENSMUSG00000102252",2159
"24415","ENSMUSG00000102627",216
"24416","ENSMUSG00000108937",1483
"24417","ENSMUSG00000047370",492
"24418","ENSMUSG00000109451",1044
"24419","ENSMUSG00000109220",160
"24420","ENSMUSG00000109447",1026
"24421","ENSMUSG00000109222",651
"24422","ENSMUSG00000109533",1032
"24423","ENSMUSG00000109121",3140
"24424","ENSMUSG00000108867",674
"24425","ENSMUSG00000068151",1449
"24426","ENSMUSG00000108917",2646
"24427","ENSMUSG00000109006",1752
"24428","ENSMUSG00000059585",456
"24429","ENSMUSG00000093101",79
"24430","ENSMUSG00000096076",80
"24431","ENSMUSG00000092847",69
"24432","ENSMUSG00000096893",80
"24433","ENSMUSG00000109394",11357
"24434","ENSMUSG00000095010",80
"24435","ENSMUSG00000093019",69
"24436","ENSMUSG00000095292",80
"24437","ENSMUSG00000092997",98
"24438","ENSMUSG00000077869",66
"24439","ENSMUSG00000094173",60
"24440","ENSMUSG00000096189",60
"24441","ENSMUSG00000093170",70
"24442","ENSMUSG00000092921",63
"24443","ENSMUSG00000077107",92
"24444","ENSMUSG00000065568",95
"24445","ENSMUSG00000109465",592
"24446","ENSMUSG00000109321",4448
"24447","ENSMUSG00000109178",675
"24448","ENSMUSG00000093187",80
"24449","ENSMUSG00000092850",71
"24450","ENSMUSG00000077194",107
"24451","ENSMUSG00000093108",68
"24452","ENSMUSG00000094304",88
"24453","ENSMUSG00000095154",88
"24454","ENSMUSG00000045813",3015
"24455","ENSMUSG00000108986",3478
"24456","ENSMUSG00000033585",3694
"24457","ENSMUSG00000056972",4631
"24458","ENSMUSG00000070527",2547
"24459","ENSMUSG00000070526",2640
"24460","ENSMUSG00000072460",312
"24461","ENSMUSG00000108928",889
"24462","ENSMUSG00000077683",128
"24463","ENSMUSG00000109204",1285
"24464","ENSMUSG00000109344",997
"24465","ENSMUSG00000109289",846
"24466","ENSMUSG00000030525",4505
"24467","ENSMUSG00000109057",2127
"24468","ENSMUSG00000097682",2542
"24469","ENSMUSG00000033510",3619
"24470","ENSMUSG00000081788",2071
"24471","ENSMUSG00000087989",101
"24472","ENSMUSG00000093751",632
"24473","ENSMUSG00000108421",359
"24474","ENSMUSG00000108700",505
"24475","ENSMUSG00000108629",260
"24476","ENSMUSG00000052040",7531
"24477","ENSMUSG00000098708",717
"24478","ENSMUSG00000095061",1015
"24479","ENSMUSG00000108418",1531
"24480","ENSMUSG00000108313",405
"24481","ENSMUSG00000108393",720
"24482","ENSMUSG00000108469",342
"24483","ENSMUSG00000108620",338
"24484","ENSMUSG00000030523",14746
"24485","ENSMUSG00000108645",436
"24486","ENSMUSG00000065585",106
"24487","ENSMUSG00000108770",149
"24488","ENSMUSG00000098910",117
"24489","ENSMUSG00000108422",601
"24490","ENSMUSG00000108472",3403
"24491","ENSMUSG00000030522",7873
"24492","ENSMUSG00000092187",682
"24493","ENSMUSG00000033458",6070
"24494","ENSMUSG00000030521",3700
"24495","ENSMUSG00000033429",956
"24496","ENSMUSG00000030519",3824
"24497","ENSMUSG00000108384",601
"24498","ENSMUSG00000108721",472
"24499","ENSMUSG00000030518",5303
"24500","ENSMUSG00000070520",5946
"24501","ENSMUSG00000093212",78
"24502","ENSMUSG00000108745",1256
"24503","ENSMUSG00000108445",574
"24504","ENSMUSG00000108587",616
"24505","ENSMUSG00000030516",7811
"24506","ENSMUSG00000108338",411
"24507","ENSMUSG00000108541",319
"24508","ENSMUSG00000108533",1628
"24509","ENSMUSG00000086232",966
"24510","ENSMUSG00000086662",3653
"24511","ENSMUSG00000030515",6741
"24512","ENSMUSG00000078681",1489
"24513","ENSMUSG00000068480",1074
"24514","ENSMUSG00000100094",2463
"24515","ENSMUSG00000093405",380
"24516","ENSMUSG00000030513",5190
"24517","ENSMUSG00000108793",304
"24518","ENSMUSG00000030512",3172
"24519","ENSMUSG00000108777",572
"24520","ENSMUSG00000075701",1477
"24521","ENSMUSG00000097634",148
"24522","ENSMUSG00000032640",4176
"24523","ENSMUSG00000065800",101
"24524","ENSMUSG00000108699",746
"24525","ENSMUSG00000108686",283
"24526","ENSMUSG00000015133",10307
"24527","ENSMUSG00000109119",3305
"24528","ENSMUSG00000078677",126
"24529","ENSMUSG00000087834",90
"24530","ENSMUSG00000098353",58
"24531","ENSMUSG00000015134",4617
"24532","ENSMUSG00000109114",2335
"24533","ENSMUSG00000109330",400
"24534","ENSMUSG00000109039",1254
"24535","ENSMUSG00000109249",3827
"24536","ENSMUSG00000030509",6488
"24537","ENSMUSG00000053091",5886
"24538","ENSMUSG00000109133",657
"24539","ENSMUSG00000108846",2639
"24540","ENSMUSG00000030510",3256
"24541","ENSMUSG00000058145",7764
"24542","ENSMUSG00000109079",2102
"24543","ENSMUSG00000108873",460
"24544","ENSMUSG00000108833",907
"24545","ENSMUSG00000109273",232
"24546","ENSMUSG00000097527",2490
"24547","ENSMUSG00000043831",5121
"24548","ENSMUSG00000030557",14681
"24549","ENSMUSG00000109539",3337
"24550","ENSMUSG00000109363",3265
"24551","ENSMUSG00000109329",357
"24552","ENSMUSG00000030556",8670
"24553","ENSMUSG00000087926",137
"24554","ENSMUSG00000109342",505
"24555","ENSMUSG00000109558",391
"24556","ENSMUSG00000030555",8474
"24557","ENSMUSG00000109115",1969
"24558","ENSMUSG00000030554",7933
"24559","ENSMUSG00000108871",857
"24560","ENSMUSG00000080609",121
"24561","ENSMUSG00000097981",1005
"24562","ENSMUSG00000097697",1395
"24563","ENSMUSG00000109464",481
"24564","ENSMUSG00000109193",2942
"24565","ENSMUSG00000109152",391
"24566","ENSMUSG00000005533",16791
"24567","ENSMUSG00000030553",1006
"24568","ENSMUSG00000086628",1340
"24569","ENSMUSG00000074071",7027
"24570","ENSMUSG00000109453",1060
"24571","ENSMUSG00000109096",2541
"24572","ENSMUSG00000086410",804
"24573","ENSMUSG00000109458",2504
"24574","ENSMUSG00000108924",1614
"24575","ENSMUSG00000108828",2535
"24576","ENSMUSG00000109298",1304
"24577","ENSMUSG00000109375",178
"24578","ENSMUSG00000094854",720
"24579","ENSMUSG00000108876",901
"24580","ENSMUSG00000042659",4039
"24581","ENSMUSG00000109407",1417
"24582","ENSMUSG00000065940",137
"24583","ENSMUSG00000109524",324
"24584","ENSMUSG00000098017",1003
"24585","ENSMUSG00000109400",268
"24586","ENSMUSG00000110028",958
"24587","ENSMUSG00000109153",517
"24588","ENSMUSG00000108885",2636
"24589","ENSMUSG00000065165",107
"24590","ENSMUSG00000109412",3136
"24591","ENSMUSG00000098246",999
"24592","ENSMUSG00000109373",382
"24593","ENSMUSG00000108821",1464
"24594","ENSMUSG00000077166",129
"24595","ENSMUSG00000109097",3344
"24596","ENSMUSG00000109280",771
"24597","ENSMUSG00000099387",388
"24598","ENSMUSG00000109361",572
"24599","ENSMUSG00000109364",149
"24600","ENSMUSG00000030551",8625
"24601","ENSMUSG00000100005",9496
"24602","ENSMUSG00000101559",587
"24603","ENSMUSG00000108869",2598
"24604","ENSMUSG00000097991",1004
"24605","ENSMUSG00000108899",228
"24606","ENSMUSG00000109028",4464
"24607","ENSMUSG00000108836",361
"24608","ENSMUSG00000109021",5349
"24609","ENSMUSG00000109018",993
"24610","ENSMUSG00000109294",264
"24611","ENSMUSG00000089401",85
"24612","ENSMUSG00000109532",4288
"24613","ENSMUSG00000109454",303
"24614","ENSMUSG00000109003",2719
"24615","ENSMUSG00000109161",1021
"24616","ENSMUSG00000100664",642
"24617","ENSMUSG00000099853",1551
"24618","ENSMUSG00000109548",2551
"24619","ENSMUSG00000066697",558
"24620","ENSMUSG00000070511",2525
"24621","ENSMUSG00000099558",1371
"24622","ENSMUSG00000108978",1372
"24623","ENSMUSG00000108972",686
"24624","ENSMUSG00000109388",537
"24625","ENSMUSG00000108982",535
"24626","ENSMUSG00000108669",501
"24627","ENSMUSG00000108480",647
"24628","ENSMUSG00000108800",365
"24629","ENSMUSG00000032776",12351
"24630","ENSMUSG00000108427",438
"24631","ENSMUSG00000108493",434
"24632","ENSMUSG00000103673",501
"24633","ENSMUSG00000100138",305
"24634","ENSMUSG00000081895",555
"24635","ENSMUSG00000100670",340
"24636","ENSMUSG00000097530",1461
"24637","ENSMUSG00000098195",988
"24638","ENSMUSG00000098035",1000
"24639","ENSMUSG00000108329",391
"24640","ENSMUSG00000108383",2095
"24641","ENSMUSG00000108345",2108
"24642","ENSMUSG00000101843",380
"24643","ENSMUSG00000108778",1183
"24644","ENSMUSG00000108513",3005
"24645","ENSMUSG00000108530",1917
"24646","ENSMUSG00000097756",2776
"24647","ENSMUSG00000070509",5544
"24648","ENSMUSG00000108678",2068
"24649","ENSMUSG00000108601",1653
"24650","ENSMUSG00000078671",14300
"24651","ENSMUSG00000108741",2037
"24652","ENSMUSG00000108319",1247
"24653","ENSMUSG00000108812",1460
"24654","ENSMUSG00000108563",540
"24655","ENSMUSG00000101970",8620
"24656","ENSMUSG00000108724",237
"24657","ENSMUSG00000108497",371
"24658","ENSMUSG00000108311",2355
"24659","ENSMUSG00000065729",105
"24660","ENSMUSG00000089391",253
"24661","ENSMUSG00000108550",667
"24662","ENSMUSG00000108473",1426
"24663","ENSMUSG00000108337",1108
"24664","ENSMUSG00000108485",655
"24665","ENSMUSG00000108687",366
"24666","ENSMUSG00000091890",3096
"24667","ENSMUSG00000078670",3262
"24668","ENSMUSG00000108412",157
"24669","ENSMUSG00000074067",5495
"24670","ENSMUSG00000108548",690
"24671","ENSMUSG00000108448",12456
"24672","ENSMUSG00000105381",52
"24673","ENSMUSG00000025789",5384
"24674","ENSMUSG00000108375",2158
"24675","ENSMUSG00000102384",644
"24676","ENSMUSG00000108725",465
"24677","ENSMUSG00000098303",107
"24678","ENSMUSG00000025790",8474
"24679","ENSMUSG00000085161",497
"24680","ENSMUSG00000108570",231
"24681","ENSMUSG00000108468",1193
"24682","ENSMUSG00000108652",2128
"24683","ENSMUSG00000108642",130
"24684","ENSMUSG00000108716",805
"24685","ENSMUSG00000089522",351
"24686","ENSMUSG00000108803",3952
"24687","ENSMUSG00000053025",8381
"24688","ENSMUSG00000088683",323
"24689","ENSMUSG00000097247",2630
"24690","ENSMUSG00000069196",204
"24691","ENSMUSG00000108590",279
"24692","ENSMUSG00000066406",20914
"24693","ENSMUSG00000108542",1396
"24694","ENSMUSG00000108560",1631
"24695","ENSMUSG00000108557",3181
"24696","ENSMUSG00000087896",84
"24697","ENSMUSG00000108633",1298
"24698","ENSMUSG00000076961",110
"24699","ENSMUSG00000097415",3189
"24700","ENSMUSG00000097116",352
"24701","ENSMUSG00000055652",3856
"24702","ENSMUSG00000108495",2057
"24703","ENSMUSG00000108467",2650
"24704","ENSMUSG00000025754",5015
"24705","ENSMUSG00000098009",1193
"24706","ENSMUSG00000108514",951
"24707","ENSMUSG00000108771",1577
"24708","ENSMUSG00000108611",503
"24709","ENSMUSG00000108324",855
"24710","ENSMUSG00000064940",181
"24711","ENSMUSG00000104817",98
"24712","ENSMUSG00000059146",30170
"24713","ENSMUSG00000108630",1090
"24714","ENSMUSG00000108788",866
"24715","ENSMUSG00000108390",355
"24716","ENSMUSG00000052629",2209
"24717","ENSMUSG00000030612",1415
"24718","ENSMUSG00000108536",1077
"24719","ENSMUSG00000030611",2172
"24720","ENSMUSG00000108603",1544
"24721","ENSMUSG00000030610",4321
"24722","ENSMUSG00000108791",277
"24723","ENSMUSG00000108385",716
"24724","ENSMUSG00000065609",97
"24725","ENSMUSG00000030609",5801
"24726","ENSMUSG00000039236",1860
"24727","ENSMUSG00000108670",1633
"24728","ENSMUSG00000097441",3256
"24729","ENSMUSG00000030607",7469
"24730","ENSMUSG00000030606",3513
"24731","ENSMUSG00000030605",4694
"24732","ENSMUSG00000108387",308
"24733","ENSMUSG00000039202",10573
"24734","ENSMUSG00000108521",3009
"24735","ENSMUSG00000108460",3902
"24736","ENSMUSG00000089453",258
"24737","ENSMUSG00000039194",2954
"24738","ENSMUSG00000039187",5774
"24739","ENSMUSG00000082400",208
"24740","ENSMUSG00000039176",10742
"24741","ENSMUSG00000108599",2127
"24742","ENSMUSG00000097023",4365
"24743","ENSMUSG00000093238",90
"24744","ENSMUSG00000102995",1039
"24745","ENSMUSG00000103663",337
"24746","ENSMUSG00000103831",1880
"24747","ENSMUSG00000108616",5094
"24748","ENSMUSG00000108373",1083
"24749","ENSMUSG00000108776",639
"24750","ENSMUSG00000030549",2232
"24751","ENSMUSG00000108318",1671
"24752","ENSMUSG00000046591",10007
"24753","ENSMUSG00000050382",4581
"24754","ENSMUSG00000039133",2075
